0.0677093,0.0156217,0.149828,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
0.00835852,0.034371,0.191811,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
0.0734758,0.0291096,0.159118,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.129393,-0.00323996,0.273451,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0703584,-0.135477,0.264575,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0911783,0.00675014,0.238144,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0126134,0.0288052,0.200753,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0545055,0.03085,0.18076,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0627688,-0.0755736,0.348843,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0503821,-0.107638,0.218434,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0981357,-0.157384,0.30658,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
-0.0636586,0.00383751,0.245016,0.999602,-0.0169815,0.0225461,0.0132173,0.987399,0.157696,-0.0249399,-0.157335,0.98723,4135,0.0135193,-0.00880235,-0.0603716
