-0.63975,-0.307477,1.43915,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.488183,-0.0776295,1.31875,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.528883,-0.391221,1.32379,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.520401,-0.250095,1.32035,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.458673,-0.382231,1.36576,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.594719,-0.35358,1.42853,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.512621,-0.472488,1.40561,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.496004,-0.383319,1.28492,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.583455,-0.349662,1.40638,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.230149,-0.361556,1.16218,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.514269,-0.246904,1.30014,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.482813,-0.459538,1.37073,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.389174,-0.395062,1.43948,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.441385,-0.192231,1.53045,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.271912,-0.0665057,1.26439,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.478889,-0.338133,1.44513,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.329649,0.0436148,1.06936,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.170105,-0.309396,1.26735,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.482993,-0.429431,1.33606,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.311782,-0.371281,1.15162,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
-0.48301,-0.218591,1.47623,0.898936,-0.0989741,0.426752,0.0976488,0.994906,0.0250492,-0.427058,0.0191542,0.904022,4416,-0.159824,-0.141559,0.348596
